names,scores,logfoldchanges,pvals,pvals_adj
ATOX1,-12.683638,-0.6832958,7.287025012213378e-37,4.645817902972933e-35
PRDX2,-12.692312,-1.3675382,6.523135574335779e-37,4.1717585733812834e-35
ECH1,-12.700215,-1.1818056,5.896736427362105e-37,3.782940691166145e-35
RAB20,-12.726895,-1.3656989,4.191773982595936e-37,2.7060669210286784e-35
IL1B,-12.729985,-0.83232296,4.02917214278746e-37,2.6093020479269324e-35
TMEM219,-12.73771,-0.7342674,3.649501384446121e-37,2.3709055038384308e-35
TSPAN4,-12.742606,-1.3326266,3.4275034219405265e-37,2.23375294441324e-35
LAGE3,-12.771383,-1.1935415,2.369056020242198e-37,1.548864682788283e-35
EZR,-12.772749,-0.9116353,2.327866048511279e-37,1.5267975114980205e-35
PHLDA2,-12.828552,-1.1839381,1.1346444139595616e-37,7.465742043005077e-36
SIVA1,-12.873588,-0.9466649,6.338791907300317e-38,4.184214117844637e-36
NDUFA12,-12.889859,-0.9064701,5.133755637909806e-38,3.3997054674403355e-36
CCL4,-12.903889,-0.9766817,4.2794686264310207e-38,2.843146001035677e-36
MDH1,-12.928207,-1.2898599,3.12006890708383e-38,2.079606967322206e-36
BEX4,-12.930585,-1.3943827,3.025079205288849e-38,2.0228615962662797e-36
HSP90AA1,-12.940664,-0.7115102,2.6532493296447086e-38,1.7800181532116414e-36
MRP63,-12.95135,-0.9037938,2.3085705001222258e-38,1.553857173672432e-36
TFPT,-12.958703,-1.2616986,2.0976435994892293e-38,1.4165304425629733e-36
COMT,-13.023558,-1.1706947,8.988383983484583e-39,6.089852633562871e-37
ATP5B,-13.0578575,-0.8102221,5.731843035301928e-39,3.896324691116333e-37
NHP2L1,-13.082345,-0.8151648,4.1542329402904866e-39,2.8332972767848305e-37
NDUFAF3,-13.086374,-1.0093787,3.939703190924601e-39,2.6959388935497047e-37
GADD45B,-13.0868225,-0.99606335,3.9165194686074345e-39,2.689037731472977e-37
HLA-DQB2,-13.108527,-2.3492227,2.942561686109738e-39,2.0271090219512353e-37
ARL4C,-13.127783,-0.7576606,2.2824208435072658e-39,1.577636952739416e-37
CISD3,-13.138897,-0.9365361,1.9707774154513607e-39,1.366827350060844e-37
VOPP1,-13.153243,-0.95046324,1.6302909401359016e-39,1.1345167020355906e-37
ERP29,-13.171282,-0.77565056,1.2839935574467315e-39,8.965681544497942e-38
PSMB1,-13.177249,-0.8239821,1.1863792314511616e-39,8.312347864321125e-38
JUNB,-13.203099,-0.684091,8.419872232270551e-40,5.93991605004406e-38
RPSAP58,-13.210959,-1.2922641,7.585165207747265e-40,5.369512294822194e-38
GPX1,-13.289675,-0.50521463,2.657309771332409e-40,1.8876094219959526e-38
DUSP2,-13.337799,-1.1050938,1.3951728993446638e-40,9.944966823141182e-39
COX5A,-13.338261,-0.75122553,1.3865620309363954e-40,9.918025063795561e-39
MANF,-13.39597,-1.2476203,6.38359972754662e-41,4.58213002820995e-39
DBI,-13.477815,-0.74528897,2.1127099306304396e-41,1.5218183216109575e-39
HLA-E,-13.519461,-0.7368261,1.2005209504624341e-41,8.677991053536377e-40
ID3,-13.524205,-2.0518205,1.1255291802492813e-41,8.164660261956713e-40
DPP7,-13.532626,-0.8953876,1.0037236222062678e-41,7.30689441144414e-40
RPN2,-13.569525,-1.1385463,6.071458784456055e-42,4.451463478074941e-40
PSMA7,-13.628794,-0.741534,2.7000680869212634e-42,1.986727518150775e-40
SRP14,-13.650248,-0.70192,2.011927287683406e-42,1.4857142190234764e-40
PRDX5,-13.662408,-0.7898941,1.7025956857089778e-42,1.2618262394194802e-40
NDUFB8,-13.693114,-0.8725953,1.1162129733530215e-42,8.302440626798615e-41
LAP3,-13.693698,-1.0277214,1.1072817777166252e-42,8.265959132634399e-41
DNAJA1,-13.7126465,-0.85446584,8.528976962388738e-43,6.390195914630599e-41
H2AFV,-13.723903,-0.89285165,7.302664862880974e-43,5.491443478757638e-41
UCP2,-13.800501,-0.82922083,2.530870520553928e-43,1.9101559160460143e-41
ANAPC11,-13.822922,-0.8395459,1.8539010367303203e-43,1.4043813425474814e-41
AP1B1,-13.831913,-1.195032,1.6361119568658675e-43,1.2439904578703478e-41
UQCC2,-13.874373,-1.25701,9.05814802888243e-44,6.938608988243559e-42
ADAMDEC1,-13.874551,-1.1340839,9.035684766823476e-44,6.938608988243559e-42
MLEC,-13.886786,-1.2737697,7.617669946788156e-44,5.879065651790002e-42
SMS,-13.887997,-0.9945455,7.490083430734241e-44,5.802412179228047e-42
PLAUR,-13.891354,-0.8629448,7.147198356358365e-44,5.557758903700033e-42
GYPC,-13.933639,-1.5381047,3.956712505959299e-44,3.088492434784732e-42
IL18BP,-13.936702,-1.711445,3.790553721320434e-44,2.970086921564397e-42
IGKC,-13.939656,-0.73742,3.6368787057757085e-44,2.8605932165084107e-42
OTOA,-13.957148,-2.04679,2.845986146299311e-44,2.2471249845145596e-42
PLA2G7,-14.020429,-0.9953428,1.1690566160437775e-44,9.266240645082128e-43
MIF,-14.029668,-1.0620197,1.0263142681973189e-44,8.166358764272387e-43
TMEM176A,-14.032919,-0.84953225,9.803255163898172e-45,7.830779192983095e-43
LGALS3BP,-14.046031,-2.0722342,8.147368180285246e-45,6.533489116135774e-43
ATP5H,-14.071963,-0.8779274,5.647949791755755e-45,4.5469318147040744e-43
IGLC3,-14.087403,-1.0545521,4.539470980970758e-45,3.668929124738137e-43
AP2S1,-14.115456,-0.7332888,3.050387344917303e-45,2.4751542214943602e-43
ATP5J,-14.127638,-0.8087673,2.5660644467808793e-45,2.0904260725382807e-43
ATPIF1,-14.151668,-0.92562246,1.8238009693631715e-45,1.4916657410381095e-43
ATP6V0D2,-14.167408,-2.0521884,1.4578230627186853e-45,1.1971059861820757e-43
NAGK,-14.167632,-1.146254,1.4531769787706285e-45,1.1971059861820757e-43
ATP5EP2,-14.167935,-1.4083279,1.4469145447936278e-45,1.1971059861820757e-43
PSMB6,-14.183376,-0.993915,1.1612263114876246e-45,9.651342084424877e-44
CD9,-14.195968,-1.3132712,9.703733271696984e-46,8.097883753441764e-44
SDF2L1,-14.215104,-0.97717375,7.384124718244808e-46,6.187293728197865e-44
GNPDA1,-14.291512,-1.5187072,2.4718414143055273e-46,2.0968773716643873e-44
FAM96B,-14.366617,-0.97883165,8.382702338440336e-47,7.170354012743402e-45
BCAP31,-14.374457,-0.9977217,7.4854181599606395e-47,6.429629682252383e-45
MT2A,-14.377643,-1.2308178,7.148835073240064e-47,6.166320807501903e-45
CAMK1,-14.4189625,-1.4456817,3.932107399301424e-47,3.40600138397717e-45
PPIB,-14.489517,-0.9396723,1.4113112699691266e-47,1.227661400898144e-45
LAPTM5,-14.494196,-0.7337715,1.3183719044636815e-47,1.1516960351802093e-45
CLTA,-14.56333,-0.83544195,4.8058594786217404e-48,4.216217488744688e-46
CLEC10A,-14.571919,-1.350399,4.238164832127702e-48,3.734132439431313e-46
SAP18,-14.642214,-0.8879547,1.5106854301860045e-48,1.3367612584607106e-46
DYNLL1,-14.679735,-0.791181,8.692968440839946e-49,7.725452342943864e-47
LAMTOR1,-14.786515,-0.8605352,1.789828992061327e-49,1.5975391033924776e-47
LDHB,-14.8011675,-0.99875313,1.4396111369716514e-49,1.2905579489472066e-47
SEC11C,-14.832141,-1.3594515,9.079032243517161e-50,8.174712847682623e-48
CD209,-14.843365,-1.1297642,7.680524338567097e-50,6.945968464601054e-48
CISD2,-14.865551,-1.0522615,5.515936719419589e-50,5.010471898803749e-48
TMEM147,-14.906834,-1.0595816,2.975291533727989e-50,2.7146559953734173e-48
TMEM37,-15.011583,-2.3742719,6.165783318527016e-51,5.6761150558762825e-49
SLCO2B1,-15.056708,-1.2918522,3.1193749940891977e-51,2.884578795209781e-49
NGFRAP1,-15.0666,-2.4638388,2.6858607557176736e-51,2.4949337309560238e-49
IGLC2,-15.207284,-1.1421607,3.1639846831686875e-52,2.965910573551141e-50
ABHD12,-15.26714,-1.5159521,1.2660465736021854e-52,1.1977267331557264e-50
FOLR2,-15.302845,-1.7888707,7.31863818924063e-53,6.988108064507949e-51
NBEAL1,-15.324246,-0.8520171,5.26617178393588e-53,5.0518336706738175e-51
BST2,-15.423002,-0.96116453,1.1464895265305846e-53,1.1154636725187855e-51
ZNF706,-15.439026,-0.9272399,8.94409113815251e-54,8.743487951196804e-52
CHMP1B,-15.440365,-0.9361581,8.760377987760997e-54,8.6048707995572e-52
LSM4,-15.466923,-1.1454147,5.801472440915577e-54,5.75354723379497e-52
UQCR10,-15.494141,-0.8415239,3.8000825005641076e-54,3.786985128838862e-52
RAC1,-15.541391,-0.7682861,1.8198820519636824e-54,1.8313901296452175e-52
AP2M1,-15.562516,-1.1085632,1.308517200434257e-54,1.3364452541151675e-52
HEXA,-15.589974,-1.4742911,8.516724006098576e-55,8.741991356059883e-53
HSP90AB1,-15.669805,-0.85965323,2.4332608788521927e-55,2.5101714865304853e-53
TMEM14C,-15.6765375,-1.1251558,2.188645830200306e-55,2.269227790312226e-53
C19orf10,-15.684319,-1.0860739,1.936298280511335e-55,2.0177800710973198e-53
RB1,-15.751939,-1.1624852,6.660700101741148e-56,7.012180122494566e-54
RAN,-15.762794,-0.9860626,5.609764612134212e-56,5.936229779510476e-54
HMGN1,-15.811093,-0.9433514,2.6090109369731806e-56,2.7751495090737006e-54
PLTP,-15.863831,-1.9171467,1.1279926395963332e-56,1.2060708801183919e-54
PFN1,-15.916347,-0.6161696,4.880523739766766e-57,5.245668683438322e-55
PPDPF,-15.996457,-0.91852397,1.3525617487732298e-57,1.461407375819244e-55
GPR183,-16.030382,-1.0694923,7.840028808419937e-58,8.515764624764702e-56
MS4A6A,-16.110907,-0.88252354,2.1386425178104028e-58,2.3478177672796664e-56
CCL3,-16.239613,-1.0925392,2.6458660988224832e-59,2.9202680184261693e-57
NUPR1,-16.28975,-2.6176093,1.167065028016649e-59,1.2950636735218262e-57
NINJ1,-16.292948,-1.0648698,1.1075984150048808e-59,1.2357547750888695e-57
COX6C,-16.312153,-0.89681864,8.089017601541658e-60,9.074286466778618e-58
CHCHD2,-16.367317,-0.8675414,3.273266344249456e-60,3.733160265616505e-58
ATF3,-16.42936,-1.0745289,1.1789776417118825e-60,1.35213586629627e-58
CD163L1,-16.616741,-1.7750446,5.272135571464267e-62,6.114783680598302e-60
ABI3,-16.620035,-1.295303,4.990323074781051e-62,5.820814909214784e-60
IDH2,-16.671276,-1.5084928,2.1202015364107227e-62,2.4871781337700413e-60
SOD1,-16.706455,-1.037191,1.1762116131837639e-62,1.38772690845112e-60
FKBP2,-16.719992,-1.0784664,9.373358805984281e-63,1.11228718455521e-60
HSPE1,-16.85716,-0.9856004,9.294762625335185e-64,1.1290661652988521e-61
CREG1,-16.85937,-1.0666026,8.953816174394665e-64,1.0941243585961195e-61
C1orf54,-16.93892,-1.1602483,2.323520506825774e-64,2.856260627821935e-62
ARHGDIB,-17.236073,-0.9035809,1.4238677417472077e-66,1.7715503557774805e-64
CXCL14,-17.297224,-2.237451,4.936015232714777e-67,6.178747360512296e-65
CTSL,-17.399506,-1.1601794,8.321937034210546e-68,1.048104572854652e-65
AXL,-17.425436,-1.9146334,5.290313811267717e-68,6.70400322416759e-66
GM2A,-17.824041,-1.5558943,4.599001026936661e-71,5.937917741005202e-69
MT1X,-17.907928,-2.0970588,1.0227323040597867e-71,1.3288399664584405e-69
PCBD1,-18.010271,-1.527816,1.6183655893388353e-72,2.1161418588240095e-70
GATM,-18.17244,-2.0340352,8.531973790624537e-74,1.1300186448240718e-71
CYCS,-18.190752,-1.1407708,6.109678920200617e-74,8.144519386545355e-72
ADAP2,-18.29047,-1.5524008,9.856238481380508e-75,1.3224752927075848e-72
ITM2B,-18.409403,-0.7742911,1.1043241061161701e-75,1.491491419372293e-73
MGST3,-18.486935,-1.3530688,2.6308838938350323e-76,3.5767824805655215e-74
RNA18S5,-18.501404,-1.0862238,2.0116849521414816e-76,2.7531920255008317e-74
EEF1B2,-18.51833,-0.9427619,1.469230817173087e-76,2.0242845265601547e-74
AKR1A1,-18.598747,-1.3041568,3.289044845895603e-77,4.562216327121003e-75
MT1G,-18.652956,-3.776831,1.1948652965471468e-77,1.6800951830696148e-75
MYL6,-18.653187,-0.801781,1.1897176992839652e-77,1.6800951830696148e-75
PARK7,-18.898195,-1.1706666,1.1802114378110221e-79,1.7062366624522868e-77
CFL1,-18.956121,-0.790717,3.930783640760062e-80,5.723053713557682e-78
PSME2,-18.986086,-1.1501257,2.2229010519465985e-80,3.2595668353865516e-78
NDUFB2,-19.233513,-1.0444373,1.9403050042570438e-82,2.8864145965502067e-80
HLA-B,-19.250721,-0.685377,1.3921418579592605e-82,2.0860788468646465e-80
GLUL,-19.3944,-1.1053523,8.60528801159512e-84,1.2989555705149721e-81
SERPINF1,-19.40818,-2.1540248,6.581628717958866e-84,1.0008463403776117e-81
TUBB,-19.431438,-1.2403318,4.18466586255593e-84,6.410970559135126e-82
NENF,-19.450779,-1.2995052,2.8703336541819462e-84,4.430457111782043e-82
CAPZB,-19.5043,-1.0966095,1.0093217654951624e-84,1.5697247366553174e-82
TMEM176B,-19.504496,-1.1872249,1.0054246532757703e-84,1.5697247366553174e-82
DNPH1,-19.544292,-1.4838598,4.613419549039858e-85,7.341774412576685e-83
HERPUD1,-19.611702,-1.1846621,1.2285046242251012e-85,1.9703102680247737e-83
ATP5G3,-19.628004,-1.1349819,8.914984425667027e-86,1.4410686242088062e-83
MS4A4A,-19.670616,-1.5235302,3.850794244050205e-86,6.274044050484655e-84
PTMS,-19.825472,-1.4135169,1.7949204657027493e-87,2.9957660358058325e-85
NCF4,-19.870464,-1.555331,7.332232295201804e-88,1.2337983343294905e-85
NDUFA4,-19.878239,-1.0489775,6.280033799450105e-88,1.0654778005695142e-85
ITM2C,-19.943323,-2.0884662,1.7129649301710238e-88,2.9304547542900787e-86
CD59,-20.13487,-1.5480942,3.6527086390493513e-90,6.35478437720713e-88
STAB1,-20.333569,-1.3384298,6.490712086829195e-92,1.1486881761251426e-89
RPL15,-20.381178,-0.6477257,2.4567050775718188e-92,4.3855390032584235e-90
HN1,-20.454842,-1.3479271,5.439770413942141e-93,9.795881300685809e-91
DAB2,-20.65994,-1.4473478,7.946307694520968e-95,1.4436261120426633e-92
ATP6V1F,-20.674313,-1.1411957,5.9001868698926483e-95,1.0814726451073767e-92
SLC25A5,-20.960896,-1.1752183,1.4925529697514867e-97,2.7855109014571155e-95
PEBP1,-21.03441,-1.514203,3.1769626586625154e-98,5.983473983457136e-96
CD81,-21.150251,-1.6134355,2.7447342222491013e-99,5.266041948462786e-97
ADORA3,-21.223711,-2.145473,5.768569637830481e-100,1.1171977933492636e-97
CHCHD10,-21.300894,-1.3082935,1.1137534729703456e-100,2.1984851006354064e-98
LMNA,-21.317333,-1.4513912,7.840029896180625e-101,1.5626016867834177e-98
ZNF331,-21.32706,-1.5483656,6.36871604912487e-101,1.2817977624753379e-98
VAMP8,-21.462574,-1.0492247,3.484613435476887e-102,7.082735566030198e-100
MS4A7,-21.498936,-1.2681733,1.5929969545611794e-102,3.2702634480186454e-100
HES1,-21.674873,-1.606858,3.5421021721477237e-104,7.345031867880871e-102
CTSC,-22.107937,-1.264623,2.651123976450102e-108,5.553563684953484e-106
LIPA,-22.16657,-1.4068491,7.220782721441021e-109,1.528200499881059e-106
PLD3,-22.242922,-1.4732313,1.3207157942849845e-109,2.8242681813412967e-107
VSIG4,-22.26914,-2.3176467,7.360008189844452e-110,1.5904590329401767e-107
STMN1,-22.51016,-1.9999276,3.300795420697339e-112,7.208726509733582e-110
IGF1,-22.734024,-1.826296,2.0651190108892224e-114,4.608133497233136e-112
CST3,-22.752174,-0.70367163,1.3655955116049783e-114,3.0806934349163295e-112
SAT1,-22.9314,-0.6995141,2.2594589165975246e-116,5.211733943688829e-114
IGSF6,-23.22321,-1.5762324,2.654161580557145e-119,6.1917367144610934e-117
SELK,-23.384762,-1.5184525,6.107864583625878e-121,1.475157082791243e-118
GPNMB,-23.766182,-1.8289534,7.475389843301371e-125,1.826931882061117e-122
PSAP,-23.784563,-0.8315989,4.825044039626078e-125,1.2079674279205337e-122
NPC2,-24.058313,-1.0783454,6.832379245708235e-128,1.775467259938536e-125
HSPB1,-24.550608,-1.5336285,4.260926827917212e-133,1.1360073616923694e-130
UBB,-24.755915,-1.3524115,2.6773616571524268e-135,7.328474327957622e-133
PRDX1,-25.249874,-1.4522305,1.1361825277818287e-140,3.195163166141529e-138
CSTB,-25.38549,-1.3260381,3.647310393389175e-142,1.0545864093786812e-139
SDS,-25.554749,-2.5338798,4.862337757595894e-144,1.4466511858795088e-141
CTSB,-25.797176,-1.4476607,9.538167784951504e-147,2.8795448008421977e-144
YWHAH,-26.050179,-1.6930698,1.3391226962148344e-149,4.165280277362778e-147
RNASET2,-26.111122,-1.5851384,2.725932309820158e-150,8.609332982815082e-148
HSPA8,-26.169483,-1.4569741,5.9154028001729256e-151,1.8974578763242187e-148
RPLP0,-26.670116,-1.1411741,1.0460262031291346e-156,3.463527729683549e-154
AKR1B1,-26.762983,-2.0357378,8.720034895979512e-158,2.98355993965939e-155
RGS10,-26.965067,-1.5057887,3.7981120259386276e-160,1.3215498606863405e-157
HLA-DMB,-27.509556,-1.6599771,1.3493608598572673e-166,4.8598296652648844e-164
YBX1,-27.735489,-1.1224945,2.607563462576423e-169,9.732849149678434e-167
CTSD,-27.837873,-1.5062984,1.5103958247879604e-170,5.742021460568896e-168
ACP5,-28.09907,-1.824181,1.0056099998706755e-173,4.04787601712649e-171
A2M,-28.27842,-2.2538557,6.36837461951552e-176,2.6147272512806825e-173
RPS2,-28.284407,-0.6488389,5.375201331416465e-176,2.2519899618907878e-173
FTH1,-28.36215,-0.6360534,5.928141713236293e-177,2.535392108979747e-174
SLC40A1,-28.382961,-1.8722339,3.2821722561339494e-177,1.4336109414079541e-174
AC009501.4,-28.72184,-2.8091521,2.0364724331164132e-181,9.088422299879749e-179
FCGRT,-28.900932,-1.5762643,1.162145642271037e-183,5.422201793223208e-181
APOC1,-29.3094,-2.2214012,7.871657164423963e-189,3.758075579731617e-186
FUCA1,-29.482588,-1.9889351,4.814003552040148e-191,2.4104068029227365e-188
CD63,-30.165297,-1.6370304,6.759087450501796e-200,3.5578796479833686e-197
HLA-DMA,-30.920673,-1.6920187,6.30019497828019e-210,3.403597439713527e-207
RGS1,-32.12789,-2.107844,1.7986375554352562e-226,1.0860067757508934e-223
RNASE1,-32.259083,-2.938107,2.6239864324920798e-228,1.7376715313751583e-225
HLA-DQB1,-32.733955,-1.9156545,5.136809402664906e-235,3.515118674243595e-232
DNASE1L3,-33.413155,-2.1881225,8.8304361322871e-245,6.251035288266272e-242
HLA-DRB1,-34.69121,-1.923022,1.0689031034013523e-263,7.836968503473701e-261
TUBA1B,-34.799824,-1.9861548,2.4472233927991954e-265,1.8607055196583216e-262
HLA-DRA,-35.165146,-1.4829426,6.822302414887014e-271,5.386732549046751e-268
APOE,-36.473755,-2.62608,2.8915658852646722e-291,2.3744382423439384e-288
LGALS3,-37.17945,-2.3278704,1.466063614589009e-302,1.30855738886512e-299
IGJ,-38.046043,-2.5030408,0.0,0.0
SEPP1,-38.60885,-2.8274648,0.0,0.0
IGHA2,-38.93869,-2.9733286,0.0,0.0
LGMN,-38.99697,-2.7793303,0.0,0.0
FTL,-39.73343,-0.9008491,0.0,0.0
HLA-DQA1,-41.332546,-2.384,0.0,0.0
HLA-DRB5,-42.43479,-2.4009647,0.0,0.0
C1QB,-43.07742,-2.9588199,0.0,0.0
HLA-DPB1,-44.128998,-2.2999,0.0,0.0
C1QA,-44.207184,-3.0163243,0.0,0.0
HLA-DPA1,-45.145454,-2.3808022,0.0,0.0
CD74,-45.717457,-1.8491069,0.0,0.0
IGHA1,-46.649075,-2.867149,0.0,0.0
TMSB4X,-48.650066,-0.7846423,0.0,0.0
C1QC,-49.147392,-3.258593,0.0,0.0
