names,scores,logfoldchanges,pvals,pvals_adj
RPL27A,2.2147133,-0.014608886,0.0267797469988141,0.15078481243517683
TMEM71,2.2078388,3.156556,0.02725550986274307,0.15316954885635162
MTPN,2.2058442,0.7021452,0.027394919023036035,0.15378460285039836
RXRA,2.2012181,1.0817683,0.027720579539609703,0.15527306340208666
SNORD3B-2,2.197387,2.419192,0.027992821999765834,0.15654171692541347
CCR2,2.1972451,2.7407727,0.028002940443580343,0.15655565478384012
MGEA5,2.1884024,1.3173679,0.028640311000802825,0.15968412399116816
SSH2,2.179355,1.4223173,0.02930530670806507,0.16299340054453207
N4BP2L2,2.176592,0.7966713,0.02951102212025357,0.16404867942233564
INSR,2.1737895,2.3799314,0.029720951025913087,0.16494766250634488
SOD2,2.1710265,0.3504947,0.029929171986869046,0.16592383789317708
VNN2,2.1617548,2.3531497,0.030637069154621388,0.16911761029180492
INTS6,2.156839,1.8839043,0.03101821536429737,0.17092111745202482
MMP9,2.1430273,0.8559312,0.03211090621748665,0.17583483428615188
STK10,2.1324236,1.5174404,0.03297202620217763,0.17983069232319462
C19orf59,2.1113386,3.1361015,0.03474321347238885,0.18799246952416204
RNU4-2,2.0709589,5.9817967,0.0383626462995992,0.20477034994396048
LUC7L3,2.0330484,0.8369441,0.042047624406745726,0.221388992420129
TRA2A,2.025841,1.0412103,0.042781083016499036,0.22454891313363587
DENND5A,2.0077496,1.9997452,0.044669899647381064,0.2329256717960594
MAP4K4,1.9996123,3.4603586,0.04554213701728832,0.23681219119248023
CMTM6,1.9953723,0.48899174,0.04600229279069634,0.23884194959539837
TNFSF13B,1.9893286,0.39249247,0.046664939713445173,0.2417321593180207
RPL24,1.982441,-0.047875203,0.04742990929387302,0.24513811880511563
ZNF703,1.9569839,1.6225249,0.050349364003478704,0.25750425850209624
MTSS1,1.9565849,1.2229427,0.0503962888204301,0.2575517583257679
GLIPR1,1.9449263,0.42256513,0.051783849107638454,0.26392021805628346
TFF3,1.9444977,1.4876735,0.051835465578671275,0.2640521768894647
RP11-796E2.4,1.9389453,3.3390315,0.052507996627247526,0.2665520926708122
AGTPBP1,1.9387408,2.2268238,0.05253289585529162,0.2665955858488541
NKG7,1.9364922,1.4123503,0.05280743941755425,0.26760896662625805
FLI1,1.9361626,1.0003557,0.05284779569675513,0.26774738347943877
ERICH1,1.9349426,1.0833147,0.0529973381006561,0.26843877470228694
SORL1,1.9306662,1.4834733,0.05352433965563091,0.27077406820858724
CELF1,1.9276494,0.8561725,0.05389875243495861,0.2726010073262541
VCL,1.9236269,2.5918732,0.054401367984741565,0.2745343371088396
RPPH1,1.9190835,2.5118742,0.054973772896935086,0.27708239229098464
CCDC69,1.9111737,1.364712,0.05598226773049166,0.2810777109536418
RPL11,1.910778,-0.087331615,0.05603311549495284,0.2811791317516223
ATP5I,1.9066303,0.15286964,0.05656848830557043,0.2833807946376416
RNU1-60P,1.9016615,2.474195,0.05721542724628902,0.2858543455680378
JARID2,1.894299,1.2889339,0.05818533539665626,0.2900647766775028
RNU12,1.889594,2.3485203,0.058812281105766286,0.2924091350981536
CORO1A,1.8831975,0.25918794,0.0596735974036066,0.296189381310116
WAC,1.8798872,0.85414845,0.060123443822142617,0.29820588988276536
LYN,1.8719445,0.60123736,0.06121428253415351,0.3029575713943195
TCF7L2,1.8685155,1.2507962,0.061690253003608427,0.30487222048894497
HIPK3,1.8669329,1.198477,0.06191096270466004,0.3057421586153394
NDUFA3,1.8652117,0.3593619,0.06215172584983594,0.30651611585455074
CRISPLD2,1.8530388,2.5666208,0.06387679783595547,0.3134146230340176
IRF2BP2,1.851265,0.79858947,0.06413144637406837,0.3143635297548351
LRRC25,1.8496889,0.82863754,0.0643583980819473,0.315400705233778
CUX1,1.8495208,1.0714431,0.06438265168792541,0.31544426169484985
CCND3,1.8339946,0.9128678,0.06665479279983265,0.3246396776720675
TSPAN32,1.8322076,5.3095145,0.0669205000681584,0.3257019786389815
NBEAL2,1.829527,2.2563226,0.06732069549424138,0.3272617944118592
CTD-2035E11.3,1.819296,2.6627035,0.06886627593793387,0.33366905327586605
OGT,1.8061405,1.5072794,0.07089639131943082,0.34166728410898245
SUB1,1.7901132,0.08375916,0.07343571217331028,0.3519051669481528
MARCO,1.7897967,4.6659594,0.0734866007025728,0.35204819827786205
RICTOR,1.7897142,1.5474827,0.07349985765594606,0.35204819827786205
ANPEP,1.7623415,1.5933071,0.07801160646717262,0.3693496930730135
SELPLG,1.7595621,1.0270655,0.07848208516882783,0.37132028726224164
HIST1H1C,1.7564561,1.27972,0.07901054498150792,0.37321847168094247
CSGALNACT2,1.7560045,1.2482772,0.07908764219596456,0.37332494979097647
C4orf48,1.7422127,0.21148197,0.08147124554558655,0.38211633534506423
ANKRD13D,1.7397892,1.2819633,0.08189603242571686,0.38368323328644444
TPPP3,1.735902,2.7025688,0.08258117588313055,0.38608721469022705
SATB1,1.7240356,1.3549742,0.0847014183968367,0.39411500867376714
CLEC4D,1.7147443,4.4459305,0.08639211776734408,0.3991770843227114
FCGR1B,1.6979554,1.638224,0.08951618883286555,0.41175842270891705
SYTL1,1.6960727,2.5080037,0.089872113785402,0.41293299550145873
FOLR3,1.6902863,25.350163,0.09097320512408216,0.4169656012485561
ARHGEF40,1.6884432,1.6131927,0.09132619236201482,0.41827371332919017
KCNE3,1.6749744,1.1894065,0.09393925261466418,0.4279802301212696
SPP1,1.6742754,3.9271193,0.0940764829400523,0.42832027462327205
NAP1L1,1.6730027,0.15198456,0.09432675844392537,0.42925690331516336
SIRPB1,1.6557686,2.2513728,0.09776867425167372,0.44141040547891136
FAM129A,1.6522506,1.718805,0.09848346646201843,0.4434672259264699
CEACAM4,1.6494547,3.0029752,0.09905451982078209,0.44574533919351944
CD48,1.6479315,0.3828087,0.09936674647723429,0.44677993406582384
SH3KBP1,1.6451651,0.8480912,0.09993576293775558,0.44874562699842685
MT-TP,1.6451453,4.9844947,0.09993984152354268,0.44874562699842685
PPBP,1.6193651,25.39098,0.10536872165489977,0.46856698297770766
GIGYF1,1.608066,1.7931523,0.10782074512542197,0.47724279359201977
WTAP,1.6043929,0.80384266,0.10862747232112266,0.4798823712675548
G6PD,1.5921606,1.0455158,0.11134862615930761,0.4894809307118685
WAS,1.588237,0.6618415,0.11223275444064344,0.49243813143556053
HIST2H2BE,1.587327,2.545574,0.11243860156436644,0.49290028860023033
LINC00877,1.5860015,1.6765319,0.11273895477025572,0.49400597704985694
BCL6,1.584508,1.7778614,0.11307816994604089,0.4951752881446829
ARHGAP26,1.5814482,1.4920174,0.11377558533216874,0.4976984852512448
CCZ1,1.5803667,1.1376091,0.11402289422085525,0.49846496750545816
SNORD3A,1.5762981,3.5184019,0.1149571117136446,0.5019044122436006
LINC00937,1.5686522,3.1442294,0.11672902401133173,0.5084511211391107
ZDHHC1,1.5601225,2.4630053,0.11873094702388709,0.5154104486703852
LCN2,1.5552229,3.0678673,0.11989298574760071,0.5191485139026566
IL17RA,1.5339004,1.0876726,0.12505414847758267,0.5356220767987262
SLCO3A1,1.528813,1.5767839,0.12631081431718402,0.5401030425156157
TMA7,1.5271677,0.008593197,0.12671931260042327,0.5412860525122949
LFNG,1.5252323,1.552567,0.12720116628468317,0.5428813554190676
JAK3,1.5108767,1.9278498,0.1308198856419872,0.5541893174462145
REG1A,1.5053474,2.6097932,0.13223479564208163,0.5589360672579182
SH3BP2,1.5035537,0.85295916,0.13269631426905576,0.5604037514152326
FPR2,1.5011634,25.009544,0.1333133272801813,0.5625466178283335
TMEM91,1.4986773,1.5652773,0.1339573737993057,0.564452160658035
CEBPA,1.4959736,0.75408405,0.13466052480202048,0.5666081558536729
CDC42SE1,1.4926238,0.79019576,0.13553569958121192,0.5694663071434096
PICALM,1.4844469,0.78815657,0.13769040053271756,0.5767488742167228
SLC7A11,1.4832567,2.788311,0.13800623830615616,0.5776004212409949
PROK2,1.477523,25.162962,0.13953551307394152,0.5826941716629263
NKTR,1.4764184,1.0236093,0.13983160445260587,0.5835745086008428
NBPF9,1.4707935,2.9169888,0.1413469665858784,0.5888214036204338
SMARCD3,1.4679514,1.9577583,0.14211742575955405,0.5915203633992747
SPATA13,1.4677238,2.5746155,0.14217923739009755,0.5915682132917132
RNF144B,1.4626298,1.0440543,0.1435686932964461,0.5957185903863945
LMO2,1.462531,0.9329517,0.14359577573259846,0.5957185903863945
CD79B,1.4595239,1.6007243,0.1444209532544793,0.5983486880648246
APOBEC3C,1.4552839,0.9552994,0.14559069514037792,0.6021014062322357
SLC24A4,1.45503,4.793821,0.1456609636191766,0.6022706791818886
CDH23,1.4521978,2.3183787,0.14644662931630886,0.6046056516928761
TTC14,1.452145,1.2799387,0.1464612940654037,0.6046056516928761
CELF2,1.4467014,0.706574,0.1479805601901557,0.6094068044420675
RP11-51J9.5,1.4452211,1.9716207,0.14839580977475897,0.6104697947210235
CLMN,1.4196255,2.7697928,0.1557167450587141,0.6341418487027062
RIN2,1.3950487,1.0602118,0.16300114695939405,0.6576750286810928
ARID3A,1.3787115,1.1269205,0.16798372750551815,0.6720986049426588
HMGB2,1.3730834,0.5974088,0.16972645345048842,0.6774867514845571
ANKRD44,1.3714446,1.322855,0.17023639425480686,0.6789941592494521
LYPD2,1.3711413,25.259895,0.1703309155452566,0.6792391929348431
DPYD,1.3664099,1.0306488,0.17181033691987624,0.6832805902030491
ARHGAP24,1.3595058,2.7502265,0.1739863829922279,0.6903298137702834
PTPN2,1.3590935,0.72719294,0.17411692886129837,0.6904474468985116
ATG16L2,1.3554041,0.8742081,0.17528883591040412,0.6936207618359072
CAB39,1.3541545,0.8843746,0.17568708651549325,0.6946610552920958
PTEN,1.348157,0.71379757,0.1776078751987321,0.7003672819736404
PRKAG2,1.3452721,1.1381398,0.17853739009094094,0.7032221951605769
CCDC88B,1.3409363,1.2507743,0.17994111808127178,0.7076649833506568
FRAT1,1.3398681,1.499914,0.18028823553714468,0.7088943090101596
ASGR1,1.3370128,0.8642477,0.18121846612221104,0.7117340522331873
PADI4,1.3356807,24.89072,0.18165364724533373,0.712914597134587
TBL1X,1.333498,1.6129522,0.1823684166650814,0.7150193326427534
GPBAR1,1.3304877,1.1691922,0.18335761250649796,0.7175273402870561
PTP4A3,1.3271115,3.5034337,0.184471795454471,0.7210627358882017
RN7SL2,1.3246651,6.5248647,0.18528226865147523,0.7233726355410675
FGD2,1.3212657,0.9164952,0.1864127794569047,0.7261609012278551
FAM101B,1.3078102,1.4512392,0.19093770562030143,0.7391589965451948
PHF21A,1.3054099,1.6294261,0.19175332277261226,0.7414774841211069
ADAM17,1.30449,0.97723484,0.19206657959851992,0.7421296466361782
VNN1,1.3039855,3.5541208,0.19223852527799667,0.7423560705726099
SDR42E2,1.3023106,4.1964827,0.1928102415515387,0.7441627089324192
U1,1.3005697,6.4817533,0.19340578948920484,0.7460404833566113
RNF44,1.2951657,1.1850439,0.1952630741698177,0.752003222219514
RASSF3,1.295113,1.0029665,0.1952812693093784,0.752003222219514
SSBP3,1.2914103,1.311443,0.19656144838834544,0.755798833857341
MSL3,1.286669,0.8511901,0.19820967674136603,0.7611385061398247
TTC39C,1.2861348,1.589099,0.19839599197954305,0.7612745124655467
NACC2,1.2770941,1.8242607,0.20156900172240122,0.770435679828556
GNAQ,1.2756732,0.7381475,0.20207109667651624,0.7721430276549883
MLTK,1.2730519,1.5816823,0.2029996252054006,0.7748938835704108
HIST2H2AC,1.2723365,2.4843285,0.2032536116410888,0.7751650733063836
BCL11A,1.2699032,2.8549204,0.20411913116493152,0.777576849820909
ANKRD28,1.2686139,1.2490242,0.20457877764231214,0.7786636490740886
OLFM4,1.2655542,1.7687837,0.20567271597330183,0.7810312960073832
CTDSP1,1.2644662,0.95537794,0.20606274687408155,0.7819338503841072
AGFG1,1.2634506,1.1964269,0.20642726017994928,0.7827383125663425
IER5,1.2626462,0.57945645,0.20671636267613602,0.7832011350815772
DDX60L,1.2588084,1.8452042,0.20809956981214495,0.7868992574458508
MSRB1,1.2574829,0.96930593,0.2085788309657458,0.7885662653583417
PNISR,1.2538923,0.7088389,0.20988114561943494,0.7915947158591549
AFTPH,1.2507666,1.0200212,0.21101962511348915,0.7947205804356665
CCNY,1.244634,0.95032394,0.21326631510739225,0.8006847444842091
IRS2,1.2407335,0.97321194,0.2147042114670238,0.8050525583938869
RSL1D1,1.2395366,0.49300253,0.21514682370185634,0.8061232239049844
SULT1A1,1.236754,0.6901336,0.21617846832380228,0.808259699145163
ACAP2,1.2235918,0.81239384,0.22110626608412587,0.8208120319061519
LTB4R,1.2225729,1.5235504,0.22149103186080432,0.8219431296222798
MXD1,1.2207628,0.8882738,0.22217582786835188,0.8235911105650768
HRH2,1.2152797,1.5720208,0.2242594225164939,0.829069275137962
MBOAT1,1.2144159,2.076619,0.22458895523349287,0.8292371098631965
IKZF1,1.214406,0.8244828,0.22459273051158024,0.8292371098631965
EHBP1L1,1.2143136,0.74159026,0.22462796862727052,0.8292371098631965
MMP1,1.214073,1.4869289,0.2247198580055485,0.8294271781725827
ADAM10,1.2137432,0.8909521,0.22484577745821344,0.829733045889809
ATP11A,1.2127211,1.3515135,0.22523644809043808,0.8305872180435788
APOBEC3A,1.2093779,3.8468852,0.2265177047612985,0.8344126971190916
CDKN1C,1.2047553,1.186906,0.22829777714679467,0.8400273122356412
ABTB1,1.2015669,0.90000033,0.22953133646063362,0.8423397937433584
CPD,1.2011615,1.4709451,0.22968858145738014,0.842766199953272
CHST2,1.2010032,0.9728456,0.2297499661415433,0.8428407889420555
PTGIR,1.197795,3.2479854,0.23099680141868573,0.8450880508770389
DYSF,1.1977324,2.18834,0.2310211964305101,0.8450880508770389
CD302,1.1972082,0.6391371,0.2312254159189796,0.8453831813714572
NLRP12,1.1949464,4.8708887,0.2321079840591287,0.8479020073968322
ZNF467,1.1887873,1.136844,0.23452335871857843,0.8548526333689092
ARHGEF6,1.1847615,1.0830637,0.23611173515116446,0.8583799646309758
R3HDM2,1.1825261,1.2356747,0.23699701138074247,0.860507896468918
HCAR3,1.1821898,1.7956795,0.23713039727108287,0.8608399514726898
TMBIM4,1.1768517,0.39306068,0.23925467788960675,0.8659483925239311
RNU5B-1,1.1733898,4.335863,0.2406395317950646,0.8691219120726392
MBOAT7,1.1706895,0.89497256,0.24172363076981507,0.8721167690814645
CTC-510F12.4,1.1701982,24.669508,0.24192122896887258,0.8724126334828983
MED13L,1.1674055,0.9618668,0.2430466479321638,0.8750446572078904
C1orf228,1.1646788,3.0008664,0.24414903853326186,0.877628368420475
TNNT1,1.1628951,3.9812348,0.24487208829454155,0.8794575053531567
TCIRG1,1.1604321,0.66429377,0.24587292622886203,0.8815098327894357
PELI2,1.1594265,4.5064044,0.24628239168089872,0.882515485916769
PPP3CA,1.1584406,0.98096025,0.2466842657631747,0.8832762229714114
RP11-1008C21.1,1.158378,24.31513,0.24670981842847062,0.8832762229714114
PLEK,1.1548567,0.46215248,0.2481491298382008,0.8868825707605196
ITGAX,1.1512661,0.9709342,0.24962278152976503,0.8906231361317735
MUC2,1.147725,2.9535859,0.25108211365059196,0.8939557948124776
SVIL,1.1414901,2.6506085,0.2536660185381455,0.9009532343546002
TTC28-AS1,1.1385655,1.3553612,0.25488439203611535,0.9039414631939756
B4GALT1,1.1380612,0.77106416,0.2550949620062072,0.9044636399007646
NACA,1.1328286,-0.11010897,0.25728624448237947,0.9095624785567019
ARHGEF3,1.1285225,2.36526,0.25909930143050797,0.9146430218227701
SPINK1,1.1270157,2.089779,0.25973581803181567,0.9163286833433826
LUCAT1,1.1263497,3.3812833,0.2600175114770237,0.9168497927021332
TNFRSF8,1.1244737,3.9971461,0.26081213101264766,0.9187049137883739
JAK2,1.1240582,1.5752354,0.26098831937234324,0.9191678175321383
MAP3K7CL,1.1186543,2.6072605,0.2632876669197818,0.9234636108314027
ARAP2,1.1151066,1.7095721,0.2648047635319941,0.9272005782958054
STK4,1.1120138,0.6829129,0.2661321942935767,0.9305787458103961
SPIDR,1.1092541,1.3086132,0.2673205536097162,0.9339386734264573
KIF13A,1.1091189,2.0246584,0.26737885834752306,0.9339834240286372
CCDC88C,1.1079848,1.3829069,0.2678683937356078,0.9347044700213032
G0S2,1.1060164,0.66747636,0.26871942657988135,0.9357708111164014
CARD16,1.1050339,0.36687413,0.26914492418408664,0.936433157599845
DOCK5,1.1050141,1.0451996,0.2691534959966695,0.936433157599845
ZFAND5,1.1049646,0.37476557,0.2691749263479315,0.936433157599845
NOD2,1.10204,4.0862613,0.2704442571019344,0.9387808850263124
SGMS2,1.10053,4.6544685,0.271101276519809,0.9400137272181385
RNA28S5,1.0996628,0.6366209,0.27147905451270027,0.9409409944439008
PPP2R5A,1.0791745,1.1042176,0.2805099386032267,0.9631365180206894
RAMP1,1.0790756,1.6754146,0.28055402717696143,0.9631365180206894
TMEM170B,1.0789635,1.5383795,0.28060399991630103,0.9631365180206894
SUN2,1.0773348,0.90930974,0.2813307564264088,0.9643512364512143
UTF1,1.0760489,4.3399515,0.28190541315412454,0.96550487598282
VAMP5,1.075462,0.36705664,0.2821679568232831,0.9662428666597462
RAC2,1.0744629,0.592084,0.28261525230121765,0.9676131611894091
RBM4,1.0734639,1.4035541,0.2830630281721913,0.968530505412531
SHOC2,1.0710768,0.85958195,0.28413490699814736,0.9703885386399879
EFCAB2,1.0646936,1.2542031,0.2870146284597028,0.9774590755887921
ACSL1,1.0593094,1.1525531,0.28945891710670524,0.9831181581158166
ZNF281,1.0574795,1.3779835,0.2902928287801778,0.984851895814795
IGHG4,1.0561639,0.977556,0.29089334167425773,0.9860880797937314
DKFZP761J1410,1.0543472,4.125602,0.2917239940691674,0.987762143204014
IL1R2,1.0538197,1.3001201,0.2919654982073583,0.9882238084156436
CYFIP2,1.053734,2.3546846,0.29200475531439885,0.9882238084156436
AGO4,1.0527613,1.5222001,0.29245042088438944,0.9893092906980594
MAFB,1.0471826,0.40859768,0.29501539813562505,0.9952951698153241
OTUD1,1.0450196,0.69508886,0.2960138997655962,0.9974398767815089
SH2D3C,1.0444822,2.2775667,0.29626235350884245,0.9979924521319153
KLHL24,1.0440832,1.0411627,0.2964468787130605,0.9979924521319153
STK38,1.0434964,1.0005897,0.2967184687450354,0.9984155785718458
CLK1,1.0394179,0.6860959,0.2986104630048967,1.0
UBE2D3,1.0392364,0.113047756,0.2986947722428984,1.0
RTN3,1.0386266,0.5509268,0.2989784744782834,1.0
AP003733.1,1.0302056,2.0819502,0.302913476381395,1.0
OLFML2B,1.0302056,1.0406231,0.302913476381395,1.0
UBE2D1,1.027591,0.5362028,0.3041422428199635,1.0
YPEL2,1.0233971,1.1658815,0.3061201319426218,1.0
KCNN4,1.0071259,2.6046908,0.31387432566621243,1.0
OLIG1,1.0047156,24.483282,0.3150338138307466,1.0
ZBTB7A,1.0033902,0.9000962,0.31567265106986386,1.0
ULK1,0.99803895,2.410905,0.31826048241135185,1.0
MT-TM,0.99319214,6.348486,0.3206163191097079,1.0
JMJD1C,0.99205464,0.762493,0.32117086663831684,1.0
ARHGAP30,0.984857,0.7343062,0.3246943012828254,1.0
RP11-373D23.2,0.9839635,1.107503,0.3251334533467115,1.0
HIST1H2AC,0.98230505,1.7605892,0.3259495822943027,1.0
IGF2BP2,0.9705805,3.658461,0.33175722359270865,1.0
DGKZ,0.96962434,0.80748117,0.33223378199950004,1.0
EP300,0.969476,1.189903,0.33230777033579606,1.0
RP11-362F19.1,0.96925503,24.089493,0.3324179504680389,1.0
CTU1,0.96818346,1.8703654,0.33295274112902973,1.0
LBR,0.9640522,0.8507515,0.33501976019117663,1.0
AL627309.1,0.9574349,24.439487,0.3383478069673298,1.0
SDC4,0.95654136,1.5919396,0.33879880564748044,1.0
NLRP1,0.95156926,1.322275,0.341315464367166,1.0
ANKRD22,0.95016474,1.5416325,0.34202856605255894,1.0
SNHG9,0.948137,1.2633724,0.34305972361665615,1.0
S100Z,0.94791275,1.7531304,0.34317385962944313,1.0
RP11-274B18.2,0.94722366,4.0653296,0.3435248118847646,1.0
KBTBD11,0.94622135,5.9379168,0.3440356969525826,1.0
PLA2G2A,0.94587845,3.5688946,0.34421058471348465,1.0
MIS18BP1,0.9376126,0.9050466,0.34844355061991683,1.0
PLSCR1,0.9371576,0.50787455,0.3486775145635197,1.0
C1orf162,0.9359607,0.28180158,0.3492934179010976,1.0
VIM-AS1,0.9352617,1.4220614,0.3496534383431311,1.0
SUN1,0.9348924,1.8846694,0.3498437328694869,1.0
CTD-2006K23.1,0.9340814,2.7610924,0.3502619318573368,1.0
GLT1D1,0.9337945,24.370783,0.3504099073704138,1.0
NT5C2,0.9295577,0.8956413,0.35260013867412343,1.0
KIAA0430,0.9269068,1.1185379,0.3539749205788424,1.0
MBD2,0.9236822,0.9442239,0.35565178908399464,1.0
GAS5,0.91963667,0.27163485,0.3577626644220038,1.0
C15orf39,0.91721,1.1601096,0.35903262114219636,1.0
SERTAD2,0.9153867,1.33712,0.3599886760886025,1.0
SYF2,0.9127094,0.5164435,0.36139539759025563,1.0
ZEB2-AS1,0.91013104,1.8628834,0.3627533998757657,1.0
CD300LB,0.9093035,1.9639348,0.3631899568522947,1.0
ITGA5,0.90428853,1.9578947,0.3658424155891602,1.0
HIST1H1E,0.8998045,4.265253,0.368224317533257,1.0
SLC46A2,0.8982746,5.2280188,0.3690391701067408,1.0
AHNAK,0.8939686,0.54245055,0.37133871366131943,1.0
CES1,0.8913342,2.8364594,0.37274992874814383,1.0
APAF1,0.8892702,1.0257016,0.37385790460823287,1.0
RP6-99M1.2,0.8889108,2.8841326,0.3740510350192101,1.0
NLRP3,0.8823198,1.0864314,0.37760387809249707,1.0
